Name,Price,Price/KG,URL
Dodoni Feta Cheese 200g,10.5,$52.50 / kg,https://www.harrisfarm.com.au/collections/fridge/products/dodoni-feta-cheese
Dodoni Feta Cheese 400g,18.99,$47.48 / kg,https://www.harrisfarm.com.au/collections/fridge/products/dodoni-feta
Dodoni Greek Feta 1kg,42.5,$42.50 / kg,https://www.harrisfarm.com.au/collections/fridge/products/dodoni-greek-feta-83090
Dolce Gorgonzola Blue Cheese 150-250g,8.75,$34.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/dolce-gorgonzola-blue-cheese-82068
Dolce Provolone Cheese 250-350g,12.95,$36.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/provolone-dolce-82484
Double Merinos Shanghai Noodle 500g,2.99,$0.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/double-merinos-shanghai-noodle-10527
Double Merinos Shanghai Wonton Skin 270g,2.99,$1.11 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/double-merinos-shanghai-wonton-skin-10535
Dough It Yourself Cookie Dough Cookies and Cream 500g,14.99,$3.00 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/dough-it-yourself-cookie-dough-cookies-and-cream-500g-30483
East Forged Black Tea 250ml,2.99,$11.96 / litre,https://www.harrisfarm.com.au/collections/fridge/products/east-forged-black-tea-96972
East Forged Green Tea 250ml,2.99,$11.96 / litre,https://www.harrisfarm.com.au/collections/fridge/products/east-forged-green-tea-96974
East Forged White Tea 250ml,2.99,$11.96 / litre,https://www.harrisfarm.com.au/collections/fridge/products/east-forged-white-tea-96973
Ellies Ala Carte Angus Meatball Penne 1kg,14.99,$1.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-ala-carte-angus-meatballs-w-penne-1kg-855623
Ellies Ala Carte Chicken and Pumpkin Tray 1kg,14.99,$1.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-chicken-and-pumpkin-tray-855615
Ellies Ala Carte Chicken Stroganoff 1kg,14.99,$1.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-chicken-stroganoff-855614
Ellies Ala Carte Mac and Cheese 400g,6.99,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-ala-carte-mac-n-cheese-400g-855619
Ellies Ala Carte Rigatoni Carbonara 1kg,14.99,$1.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-rigatoni-carbonara-855616
Ellies Ala Carte Tortellini Carbonara 1kg,14.99,$1.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/ellies-ala-carte-tortellini-carbonara-1kg-855621
Entertaining Bundle with Cheese and Smoked Salmon,55.0,,https://www.harrisfarm.com.au/collections/fridge/products/entertaining-bundle-with-cheddar-smoked-salmon-77916
Epiros Greek Traditional Feta 400g,16.99,$42.48 / kg,https://www.harrisfarm.com.au/collections/fridge/products/epiros-greek-sheep-fetta-82653
Epiros Kefalograviera Greek Hard Cheese PDO 230g,13.5,$58.70 / kg,https://www.harrisfarm.com.au/collections/fridge/products/epiros-kefalograviera-pdo-hard-cheese-270g-88119
Evia Coconut with Toasted Muesli Greek Yoghurt Pods 170g,3.69,$2.17 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-greek-yoghurt-pods-coconut-toasted-muesli-90246
Evia Greek Strained Yoghurt Natural 700g,7.2,$1.03 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-greek-strained-yoghurt-natural-700g-83000
Evia Greek Strained Yoghurt Skim Natural 700g,7.2,$1.03 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-yoghurt-greek-strained-skim-natural-81449
Evia Greek Strained Yoghurt Sweetened 700g,7.2,$1.03 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-greek-strained-yoghurt-sweetened-700g-83001
Evia Protein Mango and Passionfruit Yoghurt 210g,3.69,$1.76 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-yoghurt-protein-mango-passionfruit-90195
Evia Protein Strawberry Yoghurt 210g,3.69,$1.76 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-yoghurt-protein-strawberry-90196
Evia Protein Strawberry Yoghurt 700g,7.5,$1.25 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/evia-protein-strawberry-yoghurt-89572
Evia Protein Vanilla Yoghurt 210g,3.69,$1.76 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-yoghurt-protein-vanilla-90197
Evia Protein Vanilla Yoghurt 700g,7.5,$1.07 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-protein-vanilla-yoghurt-89570
Evia Raspberry with Toasted Muesli Greek Yoghurt Pods 170g,3.69,$2.17 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-greek-yoghurt-pods-raspberry-toasted-muesli-90245
Evia Sweetened with Toasted Muesli Greek Yoghurt Pods 170g,3.69,$2.17 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-sweetened-with-toasted-muesli-greek-yoghurt-pods-170g-90294
Evia Vanilla with Toasted Muesli Greek Yoghurt Pods 170g,3.69,$2.17 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/evia-greek-yoghurt-pods-vanilla-toasted-muesli-93733
Evrofarma Feta Cheese P.D.O 200g,6.99,$34.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/evrofarma-feta-cheese-p-d-o-200g-81945
Evrofarma Greek Cheese 150g,5.99,$39.93 / kg,https://www.harrisfarm.com.au/collections/fridge/products/evrofarma-greek-cheese-150g-81947
Fabbrica Pasta Rigatoni Slow Cooked Wagyu Beef Ragu 550g,13.99,$2.54 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fabbrica-rigatoni-wagyu-beef-ragu-15859
Fabbrica Pasta Spaghetti Cacio E Pepe 550g,13.99,$2.54 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fabbrica-spaghetti-15857
Fabbrica Pasta Trottole Pork and Fennel Sausage Pasta 550g,13.99,$2.54 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fabbrica-pasta-trottole-pork-and-fennel-sausage-pasta-15858
Fabbris Mortadella Plain Sliced 150g,4.99,$33.27 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-mortadella-plain-sliced-150g-75612
Fabbris Prosciutto Sliced 250g,11.99,$47.96 / kg,https://www.harrisfarm.com.au/collections/fridge/products/prosciutto-sliced-592324
Fabbris Salami Cacciatore Hot 400g,18.99,$42.20 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-smallgoods-salami-cacciatore-hot-75603
Fabbris Salami Cacciatore Mild 400g,15.99,$29.07 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-smallgoods-salami-cacciatore-mild-75602
Fabbris Salami Hungarian Sliced 150g,8.99,$59.93 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-salami-hungarian-sliced-150g-75610
Fabbris Salami Pork and Fennel 400g,18.99,$75.96 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-salami-pork-and-fennel-400g-75607
Fabbris Salami Truffle Artisan 400g,18.99,$37.98 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fabbris-smallgoods-salami-truffle-artisan-75604
Famous Kids Chocolate Protein Shake 250ml,3.5,$1.40 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/famous-kids-chocolate-protein-shake-250ml-64085
Famous Kids Strawberry Protein Shake 250ml,3.5,$1.40 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/famous-kids-strawberry-protein-shake-250ml-64086
Fifya Vegan Roasted Pumpkin Fresh Herb and Pumpkin Seeds Dips 250g,5.99,$2.40 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fifya-vegan-roasted-pumpkin-fresh-herb-and-pumpkin-seed-dip-96292
Fifya Vegan Spiced Eggplant Dips 250g,6.29,$2.52 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fifya-vegan-spiced-eggplant-dip-96293
First Press Cold Drip Coffee 10 Shots 500ml,12.99,$25.98 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-cold-drip-pure-black-coffee-500ml-77138
First Press Cold Drip Coffee The Purest Double Shot 250ml,4.2,$16.80 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-the-purest-cold-drip-coffee-250ml-77146
First Press Iced Coffee Almond Milk 350ml,4.2,$12.00 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-iced-coffee-almond-milk-77159
First Press Iced Coffee Almond Milk No Added Sugar 350ml,4.2,$12.00 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-iced-coffee-almond-milk-no-added-sugar-77181
First Press Iced Coffee Oat Milk 350ml,4.2,$12.00 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-iced-coffee-oat-milk-77182
First Press Iced Mocha 350ml,4.2,$16.80 / litre,https://www.harrisfarm.com.au/collections/fridge/products/first-press-iced-mocha-77180
Fish in the Family Alaskan Ocean Trout Caviar 100g,47.99,$479.90 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-alaskan-ocean-trout-caviar-70435
Fish in the Family Alaskan Salmon Caviar 100g,47.99,$479.90 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-alaskan-salmon-caviar-70436
Fish in the Family Avruga Caviar 120g,49.99,$416.58 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-avruga-caviar-70432
Fish in the Family Brilliant Food Pickled Tuscan Red Onions 190g,9.99,$52.58 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-brilliant-food-pickeld-tuscan-red-onions-70438
Fish in the Family Cooked Bundle Each,120.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-cooked-bundle-70821
Fish in the Family Entertainment Bundle,99.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-entertainers-bundle-70861
Fish in the Family Huon Hot Smoked Salmon 150g,12.99,$86.60 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-huon-hot-smoked-salmon-150g-70873
Fish in the Family Raw Bundle Each,89.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-raw-bundle-70840
Fish in the Family Sushi Baby Roll Avocado,4.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-sushi-baby-roll-avocado-70488
Fish in the Family Sushi Baby Roll Cucumber,4.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-sushi-baby-roll-cucumber-70487
Fish in the Family Sushi Baby Roll Salmon,5.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-sushi-baby-roll-salmon-70486
Fish in the Family Sushi Baby Roll Tuna,5.0,,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-sushi-baby-roll-tuna-70485
Fish in the Family Yarra Valley Caviar 100g,49.99,$499.90 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-yarra-valley-caviar-70434
Fish in the Family Yarra Valley Caviar 50g,36.99,$739.80 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fish-in-the-family-yarra-valley-caviar-70433
Flinders Estate Camembert Cheese 200g,7.99,$39.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/camembert-flinders-estate-81421
Flinders Estate Shoalhaven Double Brie Cheese 200g,7.99,$39.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/flinders-estate-double-brie
Fontina Danish Cheese 200-400g,17.6,$43.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fontina-danish-cheese-88205
Fourme D'Ambert Blue French Cheese 100-250g,15.75,$62.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fourme-d-ambert-blue-cheese-82437
Fresco Truffle Pecorino Cheese 100-250g,23.0,$91.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/pecorino-truffle-fresco-83075
Fresh Fodder Babaganoush Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-babaganoush-96760
Fresh Fodder Dill & Fetta 200g,3.49,$0.37 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-dill-fetta-200g-855866
Fresh Fodder Hommous 500g,5.99,$1.20 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-hommous-96775
Fresh Fodder Hommous Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-hommous-96763
Fresh Fodder Jalapeno and Garlic Dip 500g,5.99,$1.20 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-jalapeno-and-garlic-dip-96970
Fresh Fodder Smokey Taramosalata Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-smokey-taramosalata-dip-96779
"Fresh Fodder Spicy Jalapeno, Garlic and Parsley 200g",3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-spicy-jalapeno-garlic-and-parsley-200g-855483
Fresh Fodder Taramosalata Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-taramosalata-dip-96766
Fresh Fodder Taramosalata Dip 500g,5.99,$1.20 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-dips-taramosalata-500g-96774
Fresh Fodder Tzatziki 500g,5.99,$1.20 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-tzatziki-96971
Fresh Fodder Tzatziki Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-tzatziki-dip-96767
Fresh Fodder White Taramosalata Dip 200g,3.49,$1.75 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/fresh-fodder-white-taramosalata-dip-841089
Frico Dutch LeyFrico Dutch Leyden Cheese 250-350gden Cheese 200-400g,13.3,$37.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/frico-dutch-leyden-cheese-83496
Frico Edam Mild Wedge 250g,8.89,$35.56 / kg,https://www.harrisfarm.com.au/collections/fridge/products/frico-edam-mild-wedge-88893
Frico Goat Cheese 200g,6.5,$32.50 / kg,https://www.harrisfarm.com.au/collections/fridge/products/frico-goat-cheese-200g-87131
Fromager D'affinois French Blue Cheese 100-250g,23.25,$92.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fromager-daffinois-blue-cheese-88228
Fromager D'Affinois Petite D'Affinois French Cheese 150g,12.6,$84.00 / kg,https://www.harrisfarm.com.au/collections/fridge/products/fromagerie-daffinois-petite-daffinois-83498
Gaga's Coconut Kefir Natural 700ml,9.99,$1.43 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/gagas-coconut-kefir-natural-77214
Gaga's Coconut Kefir Vanilla 700ml,9.99,$1.43 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/gagas-coconut-kefir-vanilla-77215
Gaga's Organic Power Beets Cultured Beetroot Slices 450g,12.49,$27.76 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gagas-organic-power-beets-cultured-beetroot-slices-77213
Gaga's Organic PowerKraut Bavarian 450g,12.49,$27.76 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gagas-organic-powerkraut-bavarian-77210
Gaga's Organic Powerkraut Moroccan Beets 450g,12.49,$27.76 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gagas-organic-powerkraut-moroccan-beets-77211
Gaga's Organic PowerKraut Vegan Kimchi 450g,12.49,$27.76 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gagas-organic-powerkraut-vegan-kimchi-77212
Gamze Smokehouse Free Range Pork Chorizo 200g,8.99,$44.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gamze-smokehouse-free-range-pork-chorizo-200g-59326
Gamze Smokehouse Free Range Turkey Breast Sliced 200g,11.99,$59.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/deli-turkey-breast-sliced-f-range-gamze-smokehouse-59174
Gamze Smokehouse Middle Bacon 200g,9.99,$49.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gamze-smokehouse-sliced-middle-bacon-59179
Gamze Smokehouse Sliced Leg Ham 200g,9.99,$49.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gamze-smokehouse-sliced-leg-ham-59173
Ghidetti Fresh Ricotta Cheese 195g,6.5,$33.33 / kg,https://www.harrisfarm.com.au/collections/fridge/products/ghidetti-fresh-ricotta-cheese-195g-81918
Gluten Freedom Classic Sourdough Bagels x4 344g,9.69,$2.82 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gluten-freedom-classic-sourdough-bagels-x4-81863
Gluten Freedom Sourdough Pizza Base 400g,8.49,$2.12 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gluten-freedom-sourdough-pizza-base-20329
Gluten Freedom Sweet Potato Sourdough 535g,11.49,$2.15 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gluten-freedom-sweet-potato-sourdough-80117
Gold Coast Cheese Co Cheese Beechmont 150-250g,14.75,$58.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/gold-coast-cheese-co-cheese-beechmont-150-250g-81349
Golden Falafel Original Falafel 180g,5.99,$3.33 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/golden-falafel-original-69057
Good Bones Organic Beef Bone Broth 500ml,12.99,$2.60 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/good-bones-beef-bone-broth-organic-38526
Good Bones Organic Chicken Bone Broth 500ml,12.99,$2.60 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/good-bones-chicken-bone-broth-organic-38525
Gotzinger Brazilian BBQ Chipolata 300g,6.99,$15.03 per kg,https://www.harrisfarm.com.au/collections/fridge/products/gotzinger-brazilian-bbq-chipolata-59543
Gotzinger New Yorker with Cheese Chipolata 300g,6.99,$15.03 per kg,https://www.harrisfarm.com.au/collections/fridge/products/gotzinger-new-yorker-with-cheese-chipolata-59544
Gourmet Break Pork and Prawn Dumpling 300g,7.5,$2.50 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gourmet-break-pork-and-prawn-dumpling-90368
Gourmet Break Xiao Long Bao 240g,10.99,$4.58 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gourmet-break-xiao-long-bao-90367
Gourmet Garden Basil Lightly Dried 10g,3.99,$3.99 / 10g,https://www.harrisfarm.com.au/collections/fridge/products/gourmet-garden-basil-lightly-dried-7295
Gourmet Garden Chilli Lightly Dried 10g,3.99,$3.99 / 10g,https://www.harrisfarm.com.au/collections/fridge/products/gourmet-garden-chilli-lightly-dried-7298
Grana Padano Parmesan Cheese 200-350g,18.9,$53.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/grana-padano-kg-82217
Granaggio Cheese 300-400g,15.2,$37.99 / kg,https://www.harrisfarm.com.au/collections/fridge/products/granaggio-cheese-82960
Great Southern Truffles Black Truffle Sauce 110g,17.99,$59.97 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/great-southern-truffle-black-truffle-sauce-71093
Green Street Kitchen Botanical Turmeric Tonic with Wild Orange and Black Pepper 750ml,7.99,$10.65 / litre,https://www.harrisfarm.com.au/collections/fridge/products/green-street-kitchen-botanical-turmeric-tonic-with-wild-orange-and-black-pepper-1l-64193
GSK Tdaikon with Mustard 450g,12.99,$2.89 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gsk-tdaikon-with-mustard-450g-68688
Guty Organic Milk Kefir 1L,13.99,$1.40 / 100mL,https://www.harrisfarm.com.au/collections/fridge/products/guty-organic-milk-kefir-1l-77207
Gyoza Girl Fresh Vegetable Gyoza x5 115g,7.99,$6.95 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gyoza-girl-fresh-vegetable
Gyoza Girl Prawn Gyoza x5 115g,7.99,$6.95 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/gyoza-girl-prawn-gyoza-69978
Happy Cow Cheese Triangles 140g,3.8,$27.14 / kg,https://www.harrisfarm.com.au/collections/fridge/products/happy-cow-cheese-triangles-88887
Harris Farm Australian Leg Ham 250g,8.99,$35.96 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-australian-leg-ham-59254
Harris Farm Baba Ganoush 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-baba-ganoush-180g-855961
Harris Farm Basil Fetta Tomato Dip 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-basil-fetta-tomato-dip-180g-855958
Harris Farm Bruschetta 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-bruschetta-180g-855956
Harris Farm Brussel Sprouts Garlic Herb 300g,7.99,$26.63 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-brussel-sprouts-garlic-herb-9134
Harris Farm Butter Unsalted Cultured Style 250g,4.8,$1.92 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/hfm-butter-unsalted-89521
Harris Farm Caramelised Onion Dip 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-caramelised-onion-dip-180g-855957
Harris Farm Carrot and Celery Pre-Cut 350g,6.99,$19.97 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-carrot-celery-precut-2080
Harris Farm Char Grilled Artichokes 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-char-grilled-artichokes-250g-842651
Harris Farm Char Grilled Capsicum Strips 200g,5.99,$29.95 per kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-grilled-capsicum-strips-30709
Harris Farm Char Grilled Eggplant 200g,5.99,$29.95 per kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-grilled-eggplant-30710
Harris Farm Cherry Bocconcini Cheese 180g,6.99,$38.83 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cherry-bocconcini-82604
Harris Farm Cherry Compote Cheesecake 180g,6.99,$3.88 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cherry-compote-cheesecake-180g-84210
Harris Farm Chocolate Mousse 300g,6.99,$2.80 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chocolate-mousse-68260
Harris Farm Chocolate Mousse 500g,12.99,$2.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chocolate-mousse-68261
Harris Farm Chocomisu 250g,8.99,$3.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chocomisu-84207
Harris Farm Chocomisu 450g,15.99,$3.55 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chocomisu-84208
Harris Farm Chorizo x2 220g,7.99,$36.32 / kg,https://www.harrisfarm.com.au/collections/fridge/products/chorizo-twin-pack-59153
Harris Farm Chunky Basil Dip 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chunky-basil-dip-180g-855955
Harris Farm Chunky Beetroot Fetta Dip 180g,4.99,$2.77 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-chunky-beetroot-fetta-dip-180g-855954
Harris Farm Cold Pressed Carrot Shield Juice 1L,9.99,$9.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-carrot-shield-juice-1l-15071
Harris Farm Cold Pressed Carrot Shield Juice 300ml,4.49,$14.97 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-carrot-shield-juice-300ml-15065
Harris Farm Cold Pressed Orange Jamu Juice 1L,9.99,$9.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-orange-jamu-juice-1l-15070
Harris Farm Cold Pressed Orange Jamu Juice 300ml,4.49,$14.97 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-orange-jamu-juice-300ml-15064
Harris Farm Cold Pressed Pineapple Pina Colada Juice 300ml,4.49,$14.97 / litre,https://www.harrisfarm.com.au/collections/fridge/products/hfm-juice-cold-pressed-pine-pina-colada-15063
Harris Farm Cold Pressed Roots Cleanse Juice 1L,9.99,$9.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-roots-cleanse-juice-1l-15073
Harris Farm Cold Pressed Roots Cleanse Juice 300ml,4.49,$14.97 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cold-pressed-roots-cleanse-juice-300ml-15067
Harris Farm Cold Pressed Tropical Paradise Juice 1L,9.99,$9.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-juice-cold-pressed-tropical-paradise-large-15068
Harris Farm Cold Pressed Tropical Paradise Juice 300ml,4.49,$1.50 / litre,https://www.harrisfarm.com.au/collections/fridge/products/hfm-juice-cold-pressed-tropical-paradise-15062
Harris Farm Coleslaw with Spring Onion 250g,6.99,$29.13 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-coleslaw-with-spring-onion-2097
Harris Farm Cookies & Cream Cheesecake 180g,6.99,$3.88 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cookies-cream-cheesecake-180g-84211
Harris Farm Cottage Cheese 200g,7.5,$37.50 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-cottage-cheese-77699
Harris Farm Diced Pancetta 200g,9.99,$49.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-diced-pancetta-59448
Harris Farm Dip Hommus 50% Less Salt 250g,3.99,$1.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-dip-hommus-less-salt-8580
Harris Farm Dip Hommus Chilli 250g,3.99,$1.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-dips-hommus-chilli-8584
Harris Farm Dip Hommus Plain 250g,3.99,$1.60 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-dip-hommus-plain-250g-8586
Harris Farm Double Cream Brie Cheese 200g,8.99,$44.95 / kg,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-double-cream-brie-cheese-83604
Harris Farm Eggs Barn Laid x12 660g,6.49,$0.98 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-eggs-barn-laid-80016
Harris Farm Eggs Free Range Eggs x12 660g,8.49,$1.29 / 100g,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-free-range-eggs-x12-660g-78015
Harris Farm Farmer Friendly Full Cream Milk 2L,3.2,$1.60 / litre,https://www.harrisfarm.com.au/collections/fridge/products/milk-full-cream-2l-harris-farm-88661
Harris Farm Farmer Friendly Lite Milk 2L,3.2,$1.60 / litre,https://www.harrisfarm.com.au/collections/fridge/products/milk-lite-2l-harris-farm-88662
Harris Farm Fresh Orange Juice 1L,7.99,$7.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/orange-juice-fresh-1-litre-8078
Harris Farm Fresh Orange Juice 300ml,3.99,$13.30 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-fresh-orange-juice-8076
Harris Farm Freshly Squeezed Blood Orange Juice 1L,8.99,$8.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-blood-orange-juice-1l-80812
Harris Farm Freshly Squeezed Blood Orange Juice 300ml,3.99,$13.30 / litre,https://www.harrisfarm.com.au/collections/fridge/products/hfm-fresh-blood-orange-juice-80813
Harris Farm Freshly Squeezed Celery Juice 1L,9.99,$9.99 / litre,https://www.harrisfarm.com.au/collections/fridge/products/harris-farm-celery-juice-83916
